job_title,job_category
"Serviceassistent til Rudkøbing",6
"Serviceassistent til Fredericia",6
"Rengøringsassistent søges til fast udekørende stilling i Luksuspleje",6
"Rengøringsassistent søges",6
"Ny kollega til algebehandling med udkørsel fra Vejle",6
"NYE KOLLEGAER TIL RENGØRING",6
"TekniClean søger tilsynsførende",6
"ClassiClean søger 2 servicemedarbejdere på deltid snarest muligt i Vejle og Trekantområdet.",6
"Servicemedarbejdere til Bjerregaard",6
"Servicemedarbejdere til Hejlsminde og Haderslev",6
"Servicemedarbejdere til Blåvand",6
"Vil du tjene lidt ekstra",6
"Kontrol af rengøring",6
"Rengøring af Sommerhuse",6
"Har du lyst til at tjene lidt ekstra",6
"Silkeborg Ry Golfklub søger servicemedarbejder / rengøringsassistent",6
"ALLIANCE+ søger sommerferie afløser til kunde i Vejle",6
"ALLIANCE+ søger rengøringsassistent til afløsning i Kerteminde og Langeskov",6
"ALLIANCE+ søger rengøringsassistent til ferieafløsning på Hotel i Stouby",6
"ALLIANCE+ søger rengøringsassistent til kunde i Taulov",6
"ALLIANCE+ søger rengøringsassistent i Stouby",6
"ALLIANCE+ søger sommerferie afløser til kunde i Herning",6
"ALLIANCE+ søger rengøringsassistent til afløsning på Langeland",6
"ALLIANCE+ søger afløser til kunder i Haderslev",6
"ALLIANCE+ søger afløser til kunder i Horsens og Brædstrup",6
"Totalrengøring søger en servicemedarbejder",6
"Er du vild med at gøre rent?",6
"Tekniker - Sønderborg/Haderslev",6
rengøringsassistent,6
"Sommerferieafløsere søges til hele Nordjylland",6
"Fast rengøringsassisternt til erhvervskunder",6
"Fast rengøringsassisternt til erhvervskunde og afløsning",6
"Lyng Dal Hotel og Restaurant i Gl. rye søger rengørringshjælp",6
"Rengøringsassistent sommerferieafløser",6
"Rengøringsassistent 20 t/u",6
"Rengøringsassistent 10 t/u",6
"Rengøringsassistent 30 t/u",6
"Sommerafløsere i Rengøring - Landal Søhøjlandet",6
"Effektiv  rengøringsassistent søges til rengøring i Århus / Tranbjerg J",6
"Kvalitetsbevidste / morgenfriske og detaljeorienterede rengøringsassistenter søges til kunde i Silkeborg",6
"Effektiv / morgenfrisk rengøringsassistent søges til rengøring i Århus / Tranbjerg J",6
"Kvalitetsbevidst og selvstændig rengøringsassistent søges - til dig, som lige vil tjene lidt ekstra",6
"Kvalitetsbevidst og selvstændig rengøringsassistent søges",6
"Effektiv morgenfriske rengøringsassistent søges til rengøring i Sønderborg",6
"Effektiv morgenfriske rengøringsassistent søges til rengøring i Vejle",6
"Kvalitetsbevidst og selvstændig weekend rengøringsassistent søges - til dig, som lige vil tjene lidt ekstra",6
"Kvalitetsbevidst og selvstændig weekend rengøringsassistent søges - til dig, som lige vil tjene lidt ekstra",6
"Kontrol medarbejder rengøring",6
"Rengøringsassistance søges til vikariater i Mariagerfjord Kommune",6
"Horsens Paller søger en blæksprutte/husassistent",6
"Serviceassistent vikariat - 15 timer om ugen",6
"Ejendomsservicetekniker til Ejendomscentret i Favrskov Kommune",6
"Rengøringsassistent til kunde i Uldum",6
"Byens bedste rengøringsassistent søges !!!",6
"Servicemedarbejdere/afløsere søges til hotel i Svendborg",6
"Rengøringsassistent søges til skolerengøring i Horsens",6
"Rengøringsassistenter søges til hotel i Svendborg",6
"Løsarbejdere søges til hotelrengøring og/eller natrengøring på hotel i Haderslev",6
"Morgenfrisk rengøringsassistent søges til hotel i Svendborg",6
"Service og Beredskab søger én dygtig rengøringsassistent",6
"Ferieafløsere ved Aalborg Forsyning",6
"Sommerferieafløsere søges til Rengørings- og Serviceafdelingen, Aalborg Universitetshospital",6
"Rengøringstekniker søges til dag- og sengeafsnit i Medicinerhuset på Aalborg Universitetshospital",6
"Rengøringsassistent søges",6
"Medarbejder søges til butiksrengøring af diverse kølere og inventar.",6
"DYGTIG OG ERFAREN SANITØR TIL DANSK INDUSTRI & SKADESERVICE",6
"Rengøringsassistent 20 timer aften og weekend",6
"Sommerferieafløsere søges til Rengørings- og Serviceafdelingen, Psykiatrien Brønderslev",6
"Erfaren rengøringsassistent min 15 timer ugentligt.",6
"GENOPSLAG       Tilsynsførende rengøringsassistent",6
"Dygtig, erfaren og flexible ferieafløser til rengøring hos erhvervsvirksomhed",6
"Vikar til 22,5 timers ugentlig erhvervsrengøring i Skanderborg.",6
Rengøringsassistent,6
Butiksassistent,6
"Renovationsmedarbejdere søges",6
"Byggeteknisk fagperson med interesse for fugt og indeklima",6
"Cleaning assistant - full time",6
Rengøringsassistent,6
"Rengøringsassistent 35-37 hours a week",6
"Cleaning assistant",6
"2 deltids rengøringsassistenter - 11,75 time pr uge",6
"Feriepartner søger servicemedarbejdere til rengøring af sommerhuse i Juelsminde området",6
"Område SYD - Teknisk servicemedarbejder/ejendomsservicetekniker",6
"Sommerferieafløsere vaskeriassistent",6
"Håndværker søges til ventilationsrens m.m. (evt. ufaglært)",6
"Elis i Aarhus søger vaskerimedarbejdere til nathold",6
"Elis i Aarhus søger vaskerimedarbejdere til daghold",6
"Fast stilling til rengøring af flyttelejlighder",6
"Er du vores nye kollega på Nordfyn??",6
Produktionspedel,6
Rengøringshjælp,6
"Rengøringsassistent Odense C",6
Rengøringsassistent,6
"KVALITETSBEVIDST SERVICEMEDARBEJDER TIL TOMMERUP ST.",6
"Feriepartner Odder søger servicemedarbejdere til rengøring af sommerhuse",6
"Erfaren Sosu hjælper eller Sosu assistent søges til fuldtids ansættelse med rengøring hos Aros Facility Service A/S",6
"Tilkaldevikar til genbrugsstationerne i Aarhus Kommune samt REUSE i Aarhus C",6
"SERVICEASSISTENT VINGSTED",6
Rengøringsassistent,6
"Rengøringsafløsere søges til Hvedholm slot",6
"Rengøringsassistent weekend",6
"1. Assistent - med refference til servicelederen",6
"Ad hoc medarbejdere søges til byggeprojekter og rengøringsopgaver",6
"Par søges til rengøringsjob med god rengøringserfaring",6
"Rengøringsassistenter søges til rengøring af diverse kunder",6
"Medarbejdere søges til teambil",6
"Rengøringsassitenter 2 Personer -der kan kører sammen",6
"Serviceleder søges til rengøringsfirma",6
"Morgenfrisk rengøringsassitent søges til Silkeborg til restaurant rengøring",6
"midtVask søger gode og dygtige vaskerimedarbejdere til faste stillinger",6
"Medarbejder til laboratoriet på Institut for Geoscience",6
"Rengøringsassistent søges til Frederikshøj",6
"Rengørings-/ servicemedarbejdere til Politiets Efterretningstjeneste",6
"Rengøringsassistent søges til rengøring af høj standard i kontormiljø - Perfekt som morgenstudiejob",6
"Rengøringsassistent (flyver) med potentiale til inspektør",6
"Jetcom Service søger rengøringsassistent til hotel i Fjerritslev",6
Rengøringsassistent/afløser,6
"Servicetekniker. Tilkaldevikar til måtte og hygiejne-artikel service",6
"Rengøringassistent søges",6
"Rengøringsassistent til vores kunde i Vojens",6
"afløsere for føtex svenborg/faarborg",6
"Ejendomsadministrator elev/trainee søges",6
"Ejendomsadministrator søges",6
"Erfaren Rengøringsassistent søges.",6
"Erfaren Rengøringsassistent",6
"Erfaren Rengøringsassistent.",6
"Erfarern Rengøringsassitent",6
"Erfaren rengøringsassistent",6
"Erfaren Rengøringsassistent",6
"Erfaren Rengøringsassistent",6
"Erfaren Rengøringsassistent.",6
"Rengøringsassistenter til offentlige institutioner på Nordfyn",6
"VKAREN.DK søger rengøringsassistenter til offentlige institutioner i Odense Kommune",6
"Rengøringsassistent & opvasker / cleaning asst. & dishwasher",6
"Er du vores nye rengøringsassistent, som kan starte med det samme.",6
"Er du vores nye rengøringsassistent.  ❤️",6
"Rengøringsassistent /Cleaning Staff - Assens",6
"Rengøringsassistent /Cleaning Staff - Svendborg",6
"Rengøringshjælp søges",6
Rengøringsassistent,6
Rengøringsassistent,6
"Servicetekniker / Vicevært søges til vedligeholdelse af ejendomme.",6
"Servicetekniker / Vicevært søges til vedligeholdelse af ejendomme.",6
"TREKLØVER RENGØRING SØGER MEDARBEJDER",6
"Rengøringsassistent/sanitør på 27,5 timer til Ørkildsskolen og Den Kommunale Tandpleje",6
"Rengøringsassistent/sanitør til Svendborg Havn",6
"Feriepartner søger servicemedarbejdere til rengøring og tjek",6
"Dancenter Ebeltoft søger rengørings personale",6
"Bygningsserviceassistent m/k til Øjenklinikken i Grenaa",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Dygtig rengøringsassistent søges",6
"Spændende job på Østerby Havn",6
"Serviceassistent/Rengøringsassistent til Intern Service, Nakskov",6
"Rengøringsassistenter til rengøringsenheden i Slagelse Kommune",6
"RENOVATIONSARBEJDER TIL FERIEAFLØSNING SØGES FRA UGE 27-30 OG FRA UGE 34-36.   KØGE OMRÅDET",6
"PERSONALE TIL RENGØRING AF BUSSER – AFTEN/NAT - Fyn",6
"RENGØRINGSASSISTENT SØGES TIL MØN, FALSTER, SYDSJÆLLAND - NATARBEJDE – TILKALD",6
"RENGØRINGSASSISTENT SØGES TIL MØN, FALSTER, SYDSJÆLLAND - NATARBEJDE – HURTIGST MULIGT",6
"RENGØRINGSASSISTENT SØGES TIL VIKARIAT – FRA UGE 26 - STEVNS OMRÅDET",6
"RENGØRINGSASSISTENT SØGES TIL MØN - SOMMERVIKARIATER",6
"RENGØRINGSASSISTEND/PORTIER SØGES TIL MØN/FALSTER/SYDSJÆLLAND",6
"Medarbejder til rengøring søges",6
"M/K til skadeservicearbejde søges.",6
"Serviceassistent/Rengøringsassistent til Intern Service, Maribo",6
"Sorø Kommune søger Tekniske Servicemedarbejdere",6
Rengøringsassistent,6
"Rengøring - 2 små rengøringsjob - i 3500 Værløse - egnet til fleksjob'ere eller som ekstrajob",6
"Vinduespudser Næstved",6
"Viduespudser Køge/Solrød",6
"Vinduespudser Kalundborg",6
"Servicefirmaet Renell A/S søger sommerferieafløser med mulighed for fastansættelse i privatrengøring",6
"Servicefirmaet Renell A/S søger ny kollega i privatrengøring",6
"Rengøringsassistent 35 timer om ugen til privatrengøring",6
"Cleaning / Housekeeping at BH HotelService ApS",6
"Rengøringsassistenter søges til længerevarende job i Ishøj",6
"Rengøringsassistenter - København/Storkøbenhavn",6
"Rengøringsassistent, Køge",6
"Rengøring af Busser",6
Rengøringsassistent,6
"Job som Vinduespudser",6
"Rengøringsassistent - 1,5 timer dagligt",6
"Vicevært/handyman søges til Borntek Industri A/S (job for fleksjobberettigede)",6
"Vicevært søges til  Stald Sursænke (job for fleksjobberettigede)",6
"Cafe Rosa søger rengøringsmedhjælper",6
"Rengøringsassistent søges til Den Lille Havfrue i Snogebæk (job for fleksjobberettigede eller førtidspensionister)",6
"Rengøringsassistenter søges til 2 Konference hoteller i Middelfart",6
"Altmulig medarbejder",6
"Chauffører til renovationskørsel i Gentofte Kommune",6
"EUC Nordvest søger rengøringsassistent",6
"Rengøringsassistent søges",6
"Serviceassistent - ca. 16 timer/uge",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Klitmøller",6
"Servicemedarbejdere til Aabenraa og Als",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Løkken",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Virksund og omegn",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Bornholm",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Lendrup, Trend, Ertebølle og Hvalpsund",6
"Servicemedarbejdere søges til Hals",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til området mellem Lild Strand og Slettestrand",6
"Servicetekniker søges på deltid til Fanø",6
"Servicemedarbejdere søges til Læsø",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Odsherred",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Lolland-Falster",6
"Servicetekniker søges på deltid til Skagen",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Fanø",6
"Servicemedarbejdere på timebasis med varierende arbejdstider søges til Jægerspris/Kulhuse",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Mors/Salling og Fur",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Vejers",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Struer og omegn",6
"Servicemedarbejdere på timebasis med varierende arbejdstider søges til Gilleleje",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Fyn og Langeland",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Søndervig",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Ebeltoft",6
"Servicemedarbejdere på deltid med varierende arbejdstider søges til Vejlby Klit og omegn",6
"Vi søger deltidsansatte til housekeeping/rengøring",6
"KVALITETSBEVIDST SERVICEMEDARBEJDER TIL ASSENS",6
"Den private Hjemmehjælp",6
Rengøringsassistent,6
"Rengøringsassistent Fuldtid med El Kabine Scooter",6
"Rengøringsassistent Fuldtid med Firmabil",6
"Servicemedarbejder til vaskeriet på Nørremøllecentret Afdeling Nordvest (job for fleksjobberettigede)",6
"Genbrugspladsen i Tarm søger en ny medarbejder",6
"Rengøring/kontrol i 2 sommerhuse på Als. Cleaning/control of 2 houses on Als.",6
"Ansvarsfuld koordinator til DanCenter Rømø & Arrilds rengøringsteam",6
"Cleaning assistant for weekend work",6
"Effektiv og fleksibel rengøringsassistent søges til rengøring af varehus",6
"Rengøringsassistent /Cleaning Staff - Thisted",6
"Rengøringsassistent /Cleaning Staff - Lemvig",6
"Rengøringsassistent til Opholdsstedet Bustrup",6
Servicemedarbejder,6
"GC Erhverv søger et dygtigt par, til kontor rengøring i Hadbjerg",6
Rengøringsassistent,6
Rengøringsmedarbejdere,6
"Håndværkerrengøring Jylland/Fyn",6
"Vi søger en ny fugtmand/teknik til Sønderjylland/Fyn",6
"Tankrenser til tankvogne",6
"Ejendomsfunktionær – ejendomsservice",6
"rengørings hjælp",6
"Rengøringsmedarbejder søges til fastansættelse",6
"Rengøringsmedarbejder søges til et begivenhedsbestemt vikariat på Ungdomsskolen snarest muligt",6
"Rengøringsmedarbejder søges til fastansættelse",6
"Afløsere til genbrugspladserne",6
Ejendomsadministrator,6
"Rengøringsassistent/er til Vejle City Camping",6
"Moden og erfaren rengøringsmedhjælper søges hurtigst muligt",6
"Rengøringsassistent Hedensted",6
"Servicemedarbejder, Rengøring på Kegnæs og i  Mommark",6
"Servicemedarbejder, Rengøring på Kegnæs",6
"Servicemedarbejder, Rengøring i Mommark",6
"Rengøringsassistent Kolding",6
"Brænder DU for rengøring og morgenmadsservering?",6
"Pedel på Aabybro Friskole",6
Husassistent,6
"Assistent til rengøring",6
"Vestergaardsrengøring Rengøring ApS Søger rengøringaassistent...",6
"RNGØRINGSASSISTENT SØGES TIL KUNDE I NÆRHEDEN AF NORDHAVN",6
"Medarbejder til viceværtopgaver, istandsættelse af lejligheder mv.",6
"Stuepigen søger ny rengøringsassistent til Sæby, Strandby, Frederikshavn",6
"Medarbejder til rengøring søges",6
Rengøringsassistent,6
Vaskerimedhjælper/serviceassistent,6
"Rengøringsassistent/ Serviceassistent",6
"Medarbejder til rengøring søges",6
"Rengøring Favrskov",6
"Fredags-rengøring Risskov",6
"Lørdags-rengøring Højbjerg",6
"Rengøring Kjellerup og Silkeborg",6
"Rengøring Låsby",6
"Rengøringsassistent/cleaning assisstant",6
"Medarbejder søges til rengøring af entreprenørmaskiner",6
"Servicemedarbejder - København",6
"Rengøringsassistent til opgaver i  viborg og omegn",6
Pedel,6
"Bang & Juhl Rengøring søger en dygtig rengøringsassistent",6
"Chauffør til vaskebil",6
"RENGØRINGSASSISTENT SØGES!",6
"Rengøringsmedarbejder søges til sommerferieafløsning i Århus-området",6
"Rengøringsmedarbejder søges sommerferieafløsning i Odense-området",6
"Rengøringsassistent søges til sommerferieafløsning i  Horsens-området",6
"Rengøringsmedarbejder søges til kunde i Sønderborg hver anden weekend",6
